page,review_index,nama,negara,tipe_traveler,tipe_kamar,durasi_menginap,rating,rating_text,judul_ulasan,teks_ulasan,tanggal
32,172,Meily,Indonesia,Family with young children,Deluxe Twin Room,Stayed 1 night in December 2023,9.6,Exceptional,Nice hotel,"Letaknya Masih 1 area D'Mall , bisa sambil jalan² dulu Keliling mallnya, kamar hotelnya bersih, stafnya ramah,menu makanannya enak-enak .","January 02, 2024"
32,173,Diana,Indonesia,Family with teens,Superior King Room,Stayed 2 nights in December 2023,10.0,Exceptional,Very good facilities and location,"semua lengkap, fasilitasnya bagus dan lengkap.ngga ada kurangnya","January 02, 2024"
32,174,Margaretha,Indonesia,Family with young children,Superior King Room,Stayed 1 night in December 2023,10.0,Exceptional,Feeling welcome,"All staffs are helpful and very nice. Room also clean and neat. But d shower are too small. So it's uncomfortable to take a shower there. But overall, I enjoyed...","December 29, 2023"
32,175,Ria,Indonesia,Family with young children,Deluxe Twin Room,Stayed 1 night in December 2023,10.0,Exceptional,Families trip,Good,"December 26, 2023"
33,176,Ambarsary,Indonesia,Couple,Superior King Room,Stayed 1 night in December 2023,10.0,Exceptional,Exceptional,Awesome,"December 24, 2023"
33,177,Anisa,Indonesia,Couple,Superior Twin Room,Stayed 1 night in December 2023,10.0,Exceptional,worhed and comfortable,it's clean and amenities nya lengkap... cuma agak bising aja banyak kedenger gedebak gedebug suara orang beres beres sampe malem,"December 23, 2023"
33,178,Thirunaukarasu,Malaysia,Solo traveler,Deluxe King Room,Stayed 4 nights in November 2023,8.8,Excellent,Santika Hotel,Food for breakfast is really good. The room is clean. The pathway to room need to improve in terms of cleanliness.,"December 05, 2023"
33,179,Dony,Indonesia,Solo traveler,Executive Suite Room,Stayed 1 night in November 2023,10.0,Exceptional,Nyaman,Nyaman dan dekat dengan mall rekomendid,"November 29, 2023"
33,180,Arthur,Indonesia,Couple,Superior King Room,Stayed 1 night in October 2023,9.2,Exceptional,Great,"Room was great, and breakfast delicious with so many option.","November 21, 2023"
34,181,Mochammad,Indonesia,Couple,Deluxe Twin Room,Stayed 1 night in November 2023,7.2,Very good,Would recommend based on their hospitality!,"Their staff were very helpful and kind, able to assist with our inquiries. However, the facilities might be limited for some who are searching for gym or a big pool. Otherwise, the direct access to the mall was a plus.","November 06, 2023"
34,182,Septyani,Indonesia,Family with teens,Executive Suite Room,Stayed 1 night in September 2023,10.0,Exceptional,Staycation at santika,Good place good food nice staffs. Reccomended,"September 29, 2023"
34,183,Siti,Indonesia,Group,Superior King Room,Stayed 1 night in August 2023,9.2,Exceptional,superb experience,"the room is always clean, the staffs are very kind and their services are excellent, the breakfast especially exquisite with various type of delicious dishes! Perfect for staycation, business trip, or family holiday 😊","September 28, 2023"
34,184,Harmoni,Indonesia,Solo traveler,Deluxe King Room,Stayed 1 night in September 2023,9.6,Exceptional,Exceptional,"Letaknya strategis, cocok banget untuk yang lagi nyari tempat tengah kota depok","September 17, 2023"
34,185,Faisal,Indonesia,Couple,Deluxe King Room,Stayed 1 night in September 2023,10.0,Exceptional,I would like to come again,Really thank you for your kindness all staff especially in front reception.,"September 15, 2023"
35,186,Benedek,Indonesia,Couple,Superior Twin Room,Stayed 1 night in September 2023,10.0,Exceptional,Elegant hotel in the middle of everything,"It really is a world class experience that I'm happy to recommend. The breakfast deserves extra mentions, wide variety of choices for local food as well. The room is clean and neat.","September 12, 2023"
35,187,Alifah,Indonesia,Business traveler,Superior Twin Room,Stayed 1 night in March 2023,10.0,Exceptional,Good Hotel,satisfied everything inside hotel,"August 23, 2023"
35,188,Margaretha,Indonesia,Solo traveler,Superior Twin Room,Stayed 2 nights in April 2023,10.0,Exceptional,Best Hotel at Depok,Keren bgt lokasi dan kebersihannya,"August 19, 2023"
35,189,Edwin,Indonesia,Family with teens,Superior Twin Room,Stayed 1 night in August 2023,6.4,Good,Noisy,This is the first Santika which sound proof is very bad. You must repair your room to prevent the noises,"August 19, 2023"
35,190,dian,United States,Family with young children,Superior King Room,Stayed 2 nights in July 2023,6.0,,Above average,"Location is good close to mall and food stall,but toilet bathroom very dirty.","July 19, 2023"
36,191,ABDUL,Malaysia,Business traveler,Deluxe King Room,Stayed 2 nights in May 2023,10.0,Exceptional,Good place,Valur for money,"May 19, 2023"
36,192,Johana,Indonesia,Business traveler,Superior Twin Room,Stayed 1 night in May 2023,9.2,Exceptional,Worth it for business travelers,Worth it but the cabinet in my room has dust on it :(,"May 14, 2023"
36,193,Damarjati,Indonesia,Couple,Superior King Room,Stayed 1 night in May 2023,10.0,Exceptional,Exceptional,"Great Hospitality, I'd like to visit again","May 14, 2023"
36,194,Viddi,Indonesia,Couple,Superior Twin Room,Stayed 1 night in May 2023,10.0,Exceptional,The Best,"So far, our stay in this hotel has been very pampered for us. Because it is near the D Mall, we spent the night watching a movie on CGV. Have dinner at the resto at the mall, even a 24-hour AW resto.","May 10, 2023"
36,195,CHRISTOPHER,United States,Couple,Superior King Room,Stayed 3 nights in April 2023,8.4,Excellent,Needs Updating,"The room looked like the photos, but aged about 20 years. Kind of beat. Good breakfast and decent pool, but the room itself was worn and dingy. The caulk in the bathroom was distressed, every piece of furniture was torn or worn or scraped or had a rubbed off finish. It all felt old and not well maintained. I would not stay here again. Go to the Savero Hotel Depok across the street for a much better experience for the same price.","April 27, 2023"
37,196,Novi,Indonesia,Family with young children,Junior Suite Room,Stayed 2 nights in April 2023,8.8,Excellent,Location and the view,"Since we booked the junior suite, we expect that we’ll get the high floor, and it was since it was the 26th floor..room was spacious but we found some ants running around..breakfast was okay but not many variations..staffs especially security was very helpful and kind","April 27, 2023"
37,197,YUDITA,Indonesia,Business traveler,Deluxe King Room,Stayed 1 night in July 2022,8.4,Excellent,Good location,Location near city centre,"April 16, 2023"
37,198,Yogi,Indonesia,Family with young children,Superior King Room,Stayed 1 night in February 2023,9.2,Exceptional,Best Family hotel,One of best family hotel located in Depok.,"March 18, 2023"
37,199,Nor,Malaysia,Couple,Deluxe King Room,Stayed 1 night in March 2023,10.0,Exceptional,Great,Having friendly staffs & nice place to stay ☺️,"March 16, 2023"
37,200,Adji,Indonesia,Couple,Deluxe Twin Room,Stayed 1 night in July 2022,10.0,Exceptional,Service,Ok,"February 21, 2023"
38,201,Yuyun,Indonesia,Couple,Junior Suite Room,Stayed 1 night in December 2022,10.0,Exceptional,Staycation at Santika Depok,"Kamar junior suite besar, bersih, design bagus, all staff ramah, makanan enak banyak variasinya.","January 27, 2023"
38,202,Weny,Indonesia,Family with young children,Superior Twin Room,Stayed 1 night in January 2023,6.8,Good,No kids swimming pool,I thought this hotel have swimming pool for kids ..none there where we get in there area ... Plenty wet on the floor no one clean or sweep it ..so I did it my self,"January 13, 2023"
38,203,YOUNGSHIN,South Korea,Solo traveler,Executive Suite Room,Stayed 7 nights in December 2022,8.4,Excellent,Good Hotel for staying short time,"Every staff is so kind, and room is so clean! But, If room side is market, From early morning, Very noisy. And sometimes in bathroom, smell so bad!","December 15, 2022"
38,204,Elmison,Indonesia,Couple,Superior King Room,Stayed 2 nights in November 2022,10.0,Exceptional,Exceptional,Hervorragend,"December 04, 2022"
38,205,Niky,United States,Family with teens,Superior King Room,Stayed 1 night in November 2022,10.0,Exceptional,Hotel with an extraordinary staff,The hotel is inside the mall. No need to go out to buy foods. The breakfast has a lot of variaty and delicious. The staff had done extra ordinary jobs taking care of the guests.,"November 27, 2022"
39,206,Jung,South Korea,Business traveler,Superior Room,Stayed 1 night in September 2022,10.0,Exceptional,Very nice hotel in depok.,"This hotel was so clean. Also staffs were so kind, professional and good at english too. Breakfast was so much good. I think i'll visit again later.","September 17, 2022"
39,207,Rachmad,Netherlands,Family with young children,Superior Twin Room,Stayed 1 night in July 2022,10.0,Exceptional,Best location,"Best location, near a shopping mall","August 15, 2022"
39,208,TJING,Indonesia,Family with teens,Superior Twin Room,Stayed 3 nights in June 2022,9.2,Exceptional,"Overall, good","Overall good, but the room is smaller than expected. The table is really small, cannot accommodate 2 people working. There's no side table like other Santika hotels. But overall, acceptable. The staff were polite and prompt.","June 09, 2022"
39,209,sahrini,Indonesia,Family with young children,Superior King Room,Stayed 1 night in March 2022,6.4,Good,cleanliness,"the rokm was uncomfortable compare the price.,mall next to the hotel. the variation of the breakfast very limited","May 14, 2022"
39,210,Sony,Indonesia,Business traveler,Superior King Room,Stayed 1 night in April 2022,10.0,Exceptional,Very good,I like this hotel,"April 30, 2022"
40,211,irma,Indonesia,Family with young children,Deluxe Twin Room,Stayed 1 night in January 2022,8.8,Excellent,good hotel,good hotel,"March 08, 2022"
40,212,Yani,Indonesia,Couple,Superior King Room,Stayed 1 night in January 2022,7.2,Very good,It seems like only budget hotel,"Santika Depok seems alike Amaris 2-stars hotel, very budgeted with small room, very small bathroom, very limited room facilities. I thought Santika is higher level than Amaris. So, it seems overprice. By the way, the location is one the good thing","January 10, 2022"
40,213,Erlangga,Indonesia,Couple,Superior Twin Room,Stayed 1 night in December 2021,7.6,Very good,Average,"location good just because near station Depok Baru, but the room itself bit hot and smelly. Recommended for business trip but not for holiday.","January 03, 2022"
40,214,Ahmad,Indonesia,Solo traveler,Superior King Room,Stayed 1 night in December 2020,10.0,Exceptional,Best Hotel in Depok,BEstttttttttttttttttttttttttttttttttttttttttttt,"October 15, 2021"
40,215,Ahmad,Indonesia,Solo traveler,,Stayed 1 night in January 2021,10.0,Exceptional,Best Hotel,Bestttttttttttttttttttttttttttttttttttttttttttttt,"October 15, 2021"
41,216,Ahmad,Indonesia,Solo traveler,Superior King Room,Stayed 1 night in February 2021,10.0,Exceptional,bestttttttttttttttttttt,bestttttttttttttttttttttt,"March 12, 2021"
41,217,Tri,Indonesia,Family with young children,Superior Twin Room,Stayed 1 night in February 2020,8.8,Excellent,lumayan lah,"the hotel is nice like the spacious room, strategic location close to the mall, the parking lot and neat, the check-in process is quite fast.","November 13, 2020"
41,218,Tri,Indonesia,Family with teens,Superior King Room,Stayed 1 night in February 2020,8.4,Excellent,okeehh,"the hotel is nice like the spacious room, strategic location close to the mall, the parking lot and neat, the check-in process is quite fast.","November 13, 2020"
41,219,Sultoni,Indonesia,Solo traveler,Superior King Room,Stayed 1 night in March 2020,7.2,Very good,First time in Depok City,"I was here in Depok because of friends wedding party . I never ever been here so I was looking in the internet and then founded that this hotel was in best locations near by the city center and located with mall. I was imagine that the pool are difficult or at least same with the pool in santika jakarta, but I am wrong.. Because this building is apartment city so the pool was standard.. You know I mean.. And the gym also not so good for me. But it's okay because they are labeled in 3 start hotel. But honestly the price is almost same with the other similar hotel who has better facilities than this. I am good and never ever regretted that I chose this hotel, because the staff are so cool. Especially the reception who gave me more information about this city. The kitchen staff also very well and I love Jamu (Java's traditional Bavarage) that they are provided in the breakfast... The menu in anjani restaurant also very good. Will come here next time for sure. Lina is gave me a lot information about Japanese food promo in March.. For you who love Japanese food, should be come here to try because it's cheap around 65k and so delicious. Credir to : Cristina, Irfan, Picho , Lina and other's from front desk and restaurant.","March 06, 2020"
41,220,kassim,Singapore,Couple,Superior King Room,Stayed 2 nights in February 2020,8.4,Excellent,Hotel.was convenience located near D MAILL shopping areas,Na,"March 01, 2020"
42,221,Tiah,Indonesia,Family with young children,Superior King Room,Stayed 2 nights in January 2020,6.8,Good,Overall ok,The bathroom smells a bit unpleasant and the towels need to be refurbished,"January 16, 2020"
42,222,Anthony,Indonesia,Business traveler,Superior King Room,Stayed 2 nights in January 2019,9.6,Exceptional,best hotel at depok,best hotel at depok,"October 21, 2019"
42,223,wayne,Australia,Business traveler,Executive Suite Room,Stayed 3 nights in September 2019,6.8,Good,I was simply disappointed. I could not even sit on the toilet properly. I had the hand basin under m,Sadly I cannot,"September 13, 2019"
42,224,hilyatuz,Indonesia,Solo traveler,Superior Twin Room,Stayed 1 night in July 2019,7.6,Very good,Small room and bathroom,"What I like: The location is great, with easy access to Depok mall. The staffs are excellent and helpful. What I hate: difficult to get a parking spot, especially if you come during the weekends. Room and bathroom are small. Like other Santika hotels, they don't provide a hair dryer in the room. Breakfast was pretty good for a 3-star hotel.","July 15, 2019"
42,225,Devi,Indonesia,Couple,Deluxe King Room,Stayed 1 night in June 2019,9.2,Exceptional,Great,"All great, next to the mall, staff very nice, good and secure parking area","July 04, 2019"
43,226,DR.Jonathan,Singapore,Couple,Deluxe King Room,Stayed 2 nights in June 2019,6.0,,Definitely over priced,Pool size is a big joke. Why only 3 floors of rooms? Breakfast is good I must say. Stay again? I’ll pass..and oh yes...collecting 100 thousand rupiah from me as a deposit when my room has already been paid in full before my arrival? Don’t do this to me please...,"June 08, 2019"
43,227,MENG,Singapore,Business traveler,Deluxe King Room,Stayed 2 nights in February 2019,4.8,,Feedback,"Toilet Stink, loud noise throughout the night, ponding at shower - water doesn't flow well into sewage. Did not expect gym to be right outside the lift.","March 19, 2019"
43,228,Tia,Indonesia,Family with young children,Deluxe King Room,Stayed 1 night in December 2018,6.0,,OK,OK,"January 23, 2019"
43,229,Ahmad,Indonesia,Family with teens,Superior King Room,Stayed 1 night in December 2018,5.2,,Above average,Room to small and,"December 23, 2018"
43,230,Lukman,Indonesia,Couple,Deluxe Twin Room,Stayed 1 night in October 2018,7.6,Very good,Best hotel location,"Hotel location is near Mall, isn't hard to us to find some food and shoping.","October 11, 2018"
44,231,Chaeyun,South Korea,Solo traveler,Superior Twin Room,Stayed 2 nights in August 2018,5.2,,Not a bad place to stay for a couple of days,"Nice staffs, good breakfast, cheap price. But there were so many ants in the room and the room seems quite old. This hotel is a bit more expensive than the one on the opposite, but i wouldnt choose this one if i have other choice because of the cleanliness.","September 06, 2018"
44,232,Phoon,Malaysia,Business traveler,Deluxe King Room,Stayed 2 nights in August 2018,6.0,,nothing,nothing,"August 14, 2018"
44,233,Jane,Indonesia,Group,Deluxe Twin Room,Stayed 1 night in July 2018,5.6,,Above average,Finding parking spot was a bit tricky as they share parking area with other apartments.,"July 16, 2018"
44,234,Yee,Malaysia,Business traveler,Superior King Room,Stayed 3 nights in July 2018,7.2,Very good,Very good,"Conveniently located above a mall where there are a numbers of F&B choices, supermarket, and cinema.","July 09, 2018"
44,235,GERARD,Indonesia,Solo traveler,Superior King Room,Stayed 3 nights in March 2018,6.4,Good,Well located in Depok,Next door to mall so there are a few restaurant options. Breakfast is a bit limited for variety. Staff helpful. Starbucks in mall.,"May 29, 2018"
45,236,GERARD,Indonesia,Solo traveler,Superior King Room,Stayed 1 night in March 2018,6.4,Good,Pleasant Stay,Friendly helpful staff always with a smile to greet you. Rooms ok but showers have shower curtains which badly need replacing. Small pool & gym area.,"May 29, 2018"
45,237,GERARD,Indonesia,Solo traveler,Superior King Room,Stayed 1 night in March 2018,6.4,Good,Good Location,Breakfast is ok. Staff are friendly & welcoming. Mall next door offering a few eating options. Pool small & gym equipment poor.,"May 25, 2018"
45,238,Dedy,Qatar,Solo traveler,Superior King Room,Stayed 1 night in May 2018,7.6,Very good,Ok,Santika Hotel in the mall area,"May 22, 2018"
45,239,Dedy,Qatar,Family with young children,Superior King Room,Stayed 1 night in May 2018,5.6,,Santika or Amaris (?),"Never think Santika Hotel is in the mall area, this typically belong to Amaris","May 20, 2018"
45,240,Triyono,Indonesia,Family with young children,Deluxe King Room,Stayed 1 night in May 2018,5.6,,room berisik dan sempit,"suara dari luar sangat berisik terdengar di dalam kamar, utk room seharga 600 ribuan, too sempit","May 14, 2018"
46,241,KAMARULZAMAN,Malaysia,Business traveler,Superior King Room,Stayed 4 nights in April 2018,2.8,,Bad smell emanating from toilet,"Had to wait for maintenance to fix or moved to another room, since none available for exchange except Junior Suite, had to pay a lot extra for it.","May 04, 2018"
46,242,indriati,Indonesia,Couple,Superior Twin Room,Stayed 1 night in December 2017,10.0,Exceptional,Great hotel,Location is good and room is clean and friendly staff,"April 01, 2018"
46,243,GERARD,Australia,Couple,Superior King Room,Stayed 1 night in November 2017,6.4,Good,Noisy Corridors,Hotel doors slam throughout night & early morning in tiled corridors,"February 21, 2018"
46,244,GERARD,Australia,Couple,Superior King Room,Stayed 1 night in November 2017,6.4,Good,Friendly Staff,Efficient friendly breakfast staff,"February 21, 2018"
46,245,GERARD,Australia,Couple,Superior King Room,Stayed 6 nights in November 2017,6.4,Good,OK Stay,Close to shopping mall,"February 21, 2018"
47,246,GERARD,Australia,Couple,Deluxe King Room,Stayed 1 night in November 2017,6.4,Good,Good Location,Breakfast options minimal with limited choice,"February 21, 2018"
47,247,esti,Indonesia,Family with young children,Deluxe Twin Room,Stayed 1 night in February 2018,4.0,,"Limited Space, Three Stars Class, Four Stars Price","It is too pricey for small room, small swimming pool, and limited food varieties for breakfast.","February 05, 2018"
47,248,Yohannes,Indonesia,Solo traveler,Superior Twin Room,Stayed 1 night in October 2017,8.0,Excellent,Fine,"Everything was okay when I stayed in this hotel for a night. However, I noticed about the breakfast, I think it needs to be improved and also please give free coffee for the guest as a welcoming drink. Overall it was fine. Thanks Santika, keep it up for the next!","October 30, 2017"
47,249,GERARD,Australia,Solo traveler,Superior Twin Room,Stayed 1 night in July 2017,6.0,,Friendly Staff,Hotel caters well for transport with Bluebird taxi rank on bottom level. A good supermarket is also in the adjoining mall. Helpful polite staff that ensured an enjoyable stay.,"August 22, 2017"
47,250,GERARD,Australia,Solo traveler,Deluxe King Room,Stayed 1 night in July 2017,6.0,,Ideal Location,Good location attached to mall with a few restaurant options & Starbucks. Staff are friendly & the breakfast was ok as well. Rooms are kept clean & their is a small pool to relax in.,"August 22, 2017"
48,251,Thapanee,Thailand,Business traveler,Superior King Room,Stayed 4 nights in July 2017,8.0,Excellent,Very good,Good hotel in convenience location. The hotel is next to D Mall. The breakfast is variety of local breakfast choices. Only internet speed needs to be improved. The speed is very slow.,"July 23, 2017"
48,252,GERARD,Australia,Solo traveler,Superior King Room,Stayed 1 night in March 2017,5.6,,Average Stay This Time,Having stayed here on a number of occasions I was expecting the same welcoming experience but alas it was not to be. That said the hotel is in good location & the breakfast was nice.,"June 09, 2017"
48,253,ERY,Indonesia,Couple,Superior King Room,Stayed 1 night in June 2017,6.0,,None,None,"June 04, 2017"
48,254,Wiwik,Indonesia,Family with young children,,Stayed 2 nights in January 2016,9.2,Exceptional,None,None,"April 27, 2017"
48,255,Muhammad,Indonesia,Family with teens,,Stayed 1 night in February 2015,8.4,Excellent,Good,Good option to stay for business trip at Depok,"April 02, 2017"
49,256,Fahmi,Indonesia,Business traveler,Superior King Room,Stayed 1 night in February 2017,6.0,,santika depok,good,"March 16, 2017"
49,257,Michael,Indonesia,Couple,Superior Twin Room,Stayed 1 night in January 2017,8.0,Excellent,Good,Good,"March 03, 2017"
49,258,Mohammad,Indonesia,Family with young children,Superior King Room,Stayed 2 nights in December 2016,8.4,Excellent,Good hotel with clean room,"Good hotel with clean room, good staff... but unfortunately, hotel is located with apartment and stay om high floor.. make some time waiting elevator...","February 10, 2017"
49,259,Cut,Indonesia,Family with teens,,Stayed 2 nights in February 2016,7.6,Very good,An OK stay,It was an ok stay,"January 11, 2017"
49,260,Dedy,Indonesia,Solo traveler,Deluxe King Room,Stayed 1 night in November 2016,6.4,Good,city hotel with shopping mall,"good location, adjacent to shopping mall","December 28, 2016"
50,261,Mohammad,Singapore,Family with young children,Superior Twin Room,Stayed 2 nights in December 2016,8.0,Excellent,Pleasant hotel!,Room with great biew of the mountains... clean pleasant room. Good location friendly staff. Might be staying here again,"December 26, 2016"
50,262,Hazliati,Singapore,Family with young children,,Stayed 2 nights in April 2016,10.0,Exceptional,Very good location,Ideally located,"November 10, 2016"
50,263,Hazliati,Singapore,Solo traveler,,Stayed 3 nights in April 2016,10.0,Exceptional,Huge room,Huge room . Will come again,"November 10, 2016"
50,264,Widyo,Indonesia,Family with young children,,Stayed 1 night in July 2014,6.8,Good,average,average,"November 06, 2016"
50,265,Efraim,Indonesia,Business traveler,,Stayed 1 night in November 2015,4.8,,Not recomended,"Although not many choice within this area, I do not have any reason to stay in this hotel again.","August 17, 2016"
51,266,Yenny,Indonesia,Business traveler,,Stayed 1 night in November 2015,7.6,Very good,"Nice, comfort, and valuable for money","The hotel was nice, but quite far from central city. Have a comfort room, but the breakfast was standard. Valuable for stay in business purpose.","July 16, 2016"
51,267,EKO,Indonesia,Family with young children,Executive Suite Room,Stayed 1 night in May 2016,6.8,Good,Stay at Santika Depok,Location is strategic but the parking area is too small,"May 30, 2016"
51,268,Hayati,Singapore,Group,,Stayed 3 nights in April 2016,8.8,Excellent,Good location & Friendly Staff,"Everything was good. Location, friendly staff, nice breakfast, clean room. Suggest to install hair dryer and ironing board in each room for convenience coz it is always not available.","May 04, 2016"
51,269,Brynerio,Indonesia,Business traveler,,Stayed 1 night in October 2015,8.0,Excellent,far but a good hotel,"Was a nice place with a nice room and a nice service. In terms of what I get and what I paid, the value for money was great and totally worth what I paid for. Some improvement can be made but over all was good enough and would be fine to go back and stay here again.","April 29, 2016"
51,270,GERARD,Australia,Solo traveler,,Stayed 2 nights in April 2016,8.4,Excellent,Helpful Staff,Rooms are spacious & facilities are kept clean & tidy. A good breakfast served by friendly staff. Being located next to mall is convenient for shopping. Bluebird taxis available on lower level. Quiet pool area.,"April 27, 2016"
52,271,Sombit,India,Couple,,Stayed 3 nights in April 2016,9.2,Exceptional,Very comfortable and convenient for Depok,Staff and service was great..,"April 10, 2016"
52,272,Omar,Singapore,Business traveler,,Stayed 3 nights in March 2016,8.0,Excellent,"Great hotel, great location",Semua okay,"March 13, 2016"
52,273,Risty,Indonesia,Family with young children,,Stayed 2 nights in February 2016,8.0,Excellent,My wedd @ballroom Santika,It's my reception wedd n wr stayed here its good thx. ...,"March 03, 2016"
52,274,ABANG,Malaysia,Business traveler,,Stayed 3 nights in February 2016,9.7,Exceptional,Pleasantly surprised at excellent service,,"February 21, 2016"
52,275,Kresno,Indonesia,Business traveler,,Stayed 1 night in April 2015,5.2,,It doesn't look like any Santika to me,"If compared to the other Santika, The parking place was awful, it was located in the middle of tradecenter, it was noisy even in the midnight, and not comfortable. But the positive points are the facilities is nearly enough for staying and the bed isn't bad either.","January 26, 2016"
53,276,Beng,Malaysia,Couple,,Stayed 1 night in January 2016,10.0,Exceptional,1st Wedding Anniversary,Pleasant and feeling like honeymoon stay.,"January 12, 2016"
53,277,chin,Malaysia,Family with teens,,Stayed 1 night in December 2015,8.3,Excellent,"good location , clean room , nice staff.",ok,"December 27, 2015"
53,278,Poppy,Indonesia,Solo traveler,,Stayed 1 night in December 2015,8.0,Excellent,For all is good enough :),,"December 22, 2015"
53,279,Gleen,Indonesia,Couple,,Stayed 1 night in December 2015,7.7,Very good,Satisfied :),"A small incident happened in the hotel on the day I came, so there was a delay when I wanted to check in. I booked Junior Suite, however the staff found out that there was certain malfunction in the room and was not able to be given to me. Therefore the room was downgraded to Deluxe Room. In return, I was given a complimentary voucher for a Superior Room for future use. The voucher, however, will expire in three month time. As it was a short stay, not much review could be given. Generally, the hotel is next to D-Mall (Depok Mall). The Deluxe Room is rather so-so as compared to deluxe room of newer hotels (Perhaps because it is not-so-new hotel?). Breakfast was okay. We were in hurry so we couldn't really enjoy the meal. But I remembered that the butter they served was rather hard, perhaps because it has not been unfrozen completely. I also didn't remember seeing omelette / egg station, perhaps due to the incident happened the previous day. But generally my stay in Hotel Santika Depok was a pleasant one.","December 19, 2015"
53,280,Alex,Indonesia,Business traveler,Superior King Room,Stayed 1 night in December 2015,6.3,Good,So so,Ok,"December 16, 2015"
54,281,hendra,Indonesia,Family with teens,,Stayed 1 night in November 2015,8.3,Excellent,making fun with santika hotel depok,terima kasih agoda udah bantu kami dapatkan akomodasi di santika hotel depok,"November 25, 2015"
54,282,GERARD,Australia,Solo traveler,,Stayed 4 nights in October 2015,8.7,Excellent,Large Rooms,Ideal hotel to stay in when visiting Depok. Adjacent to shopping mall with great supermarket underneath. Bluebird taxis available on lower level. Large clean rooms and friendly staff. Pool is well kept with staff on hand.,"November 05, 2015"
54,283,GERARD,Australia,Solo traveler,,Stayed 5 nights in October 2015,8.7,Excellent,Pleasant Stay,Good location in Depok with friendly & helpful staff. The room was large & well kept by the cleaning staff. I would stay at this hotel again.,"November 04, 2015"
54,284,Miftah,Indonesia,Family with teens,,Stayed 1 night in August 2015,8.3,Excellent,Nice hotel near Indonesia University,We were staying for my graduation in nearby university. The hotel staff could handle a lot of guests pretty smoothly even though we had a lot of requests. They're willing to go extra mile to get what the guest wants. The room itself is quite comfortable as you can expect from Santika Hotel and the breakfast also delicious. I'll definitely recommended it to my friend,"October 26, 2015"
54,285,Rani,Indonesia,Solo traveler,,Stayed 1 night in October 2015,9.3,Exceptional,nice,Good,"October 20, 2015"
55,286,TAMSIRI,Singapore,Couple,,Stayed 1 night in September 2015,8.0,Excellent,Great value hotel,,"September 28, 2015"
55,287,Bari,Indonesia,Business traveler,,Stayed 11 nights in August 2015,6.7,Good,Best hotel in the area,"If you have business in Depok area, then this hotel would be the best choice. It also connect with a shopping mall which open until 9pm, you may find food and shops without problem","September 07, 2015"
55,288,Hui,Singapore,Family with young children,,Stayed 1 night in July 2015,8.7,Excellent,Comfort and Economy,Check in was fast and efficient. Easy shopping and eating places nearby which made it convenient for our group to buy necessities and get food. The pool area was good but need cleaning of surrounding and provide more towels. Bathroom small but ok however shower stall needs door to prevent wetting entire bathroom floor. Overall enjoyable break.....,"July 30, 2015"
55,289,Damarindah,Indonesia,Couple,,Stayed 2 nights in August 2014,7.7,Very good,Allow more time to viisit with family,"The hotel was nice, clean and staffs are friendly. Their breakfast buffet is considerably superb for a 3-star with wide range of local food selection. Depending on the purpose and destination your trip, I would say this is the best hotel in Depok area. Depok mall is next door, there are pharmacies, banks, and several other malls are within walking distance. Depok is however a congested area, it is only recommended if you target to explore southern part of South Jakarta.","July 16, 2015"
55,290,Bukhari,Indonesia,Business traveler,,Stayed 2 nights in June 2015,8.3,Excellent,Price for dinner/ Ramadan break is to expensive,The room was clean and neat but poor of sound proof Sahir/ breakfast was very good too Recommended for business traveller,"July 04, 2015"
56,291,Febriyanti,Indonesia,Family with teens,,Stayed 1 night in June 2015,6.0,,"Good location, clean room",,"July 02, 2015"
56,292,FRANS,Indonesia,Family with teens,,Stayed 1 night in June 2015,5.0,,"staff low service, especially at front desk,",,"June 26, 2015"
56,293,Fardiah,Indonesia,Business traveler,,Stayed 1 night in January 2015,8.0,Excellent,Nice place to stay,,"June 18, 2015"
56,294,Seto,Indonesia,Family with young children,,Stayed 1 night in June 2015,8.3,Excellent,Nice hotel worth for the money,,"June 16, 2015"
56,295,Faizin,Indonesia,Family with young children,,Stayed 1 night in May 2015,8.3,Excellent,Good hotel in Depok,"The room is new & a bit smell of furnish, with view of Depok city at the 26th level is beautiful. This is the best hotel in depok with good price.","May 27, 2015"
57,296,Acil,Indonesia,Family with teens,,Stayed 3 nights in May 2015,8.0,Excellent,good hotel,,"May 25, 2015"
57,297,Dedy,Indonesia,Family with young children,,Stayed 2 nights in May 2015,7.0,Very good,strategically located city hotel,overall nice stay,"May 22, 2015"
57,298,Mila,Indonesia,Family with young children,,Stayed 1 night in May 2015,6.7,Good,I like staying @ hotel santika depok with my famil,I relly enjoyed it..,"May 18, 2015"
57,299,Emmy,Indonesia,Business traveler,,Stayed 1 night in May 2015,8.7,Excellent,good price,,"May 18, 2015"
57,300,Dini,Indonesia,Family with young children,,Stayed 1 night in May 2015,7.7,Very good,good place to stay at center of city,"The taste of food is so so. The wifi is unstable, slow connection. But the room is really comfortable, the location is easy to find because it near mall. Can get good price through Agoda.","May 17, 2015"
58,301,novy,Indonesia,Business traveler,,Stayed 1 night in May 2015,6.0,,cleans,"The staff were generally friendly and helpful, Great Location and Great Facility","May 09, 2015"
