review_id,platform,hotel_name,text_review,text_review_original,date
3223,Agoda,Hotel Santika Depok,terimakasih untuk pelayanannya,terimakasih untuk pelayanannya,2015-12-26
3224,Agoda,Hotel Santika Depok,"menginap di hotel santika cukup nyaman, tapi ada gangguan sedikit tiap pagi hari, yaitu kamar mandi dan ketika keluar kamar saya mencium bau septic tank yang sangat menyengat dan mengganggu kenyamanan penciuman kami. mohon dicari tahu darimana sumber bau tsb berasal dan tolong diatasi agar tidak mengganggu kenyamanan tamu hotel yang menginap. terima kasih","menginap di hotel santika cukup nyaman, tapi ada gangguan sedikit tiap pagi hari, yaitu kamar mandi dan ketika keluar kamar saya mencium bau septic tank yang sangat menyengat dan mengganggu kenyamanan penciuman kami. Mohon dicari tahu darimana sumber bau tsb berasal dan tolong diatasi agar tidak mengganggu kenyamanan tamu hotel yang menginap. Terima kasih",2015-10-25
3225,Agoda,Hotel Santika Depok,menyenangkan tetapi kurang fasilitas rekreasi,Menyenangkan tetapi kurang fasilitas rekreasi,2015-10-07
3226,Agoda,Hotel Santika Depok,mendekati lokasi hajatan keluarga di depok,Mendekati lokasi hajatan keluarga di depok,2015-09-08
3227,Agoda,Hotel Santika Depok,mendekati lokasi hajatan di depok,Mendekati lokasi hajatan di depok,2015-09-08
3228,Agoda,Hotel Santika Depok,hotel tidak terlalu besar tapi bersih mungkin karena masih baru. menyatu dengan d'mall jadi mudah untuk mencari makan ataupun keperluan yang lain. variasi menu sarapan cukup lengkap hanya perlu ditingkatkan lagi dari segi rasanya.,Hotel tidak terlalu besar tp bersih mungkin karena masih baru. Menyatu dengan D'Mall jadi mudah untuk mencari makan ataupun keperluan yang lain. Variasi menu sarapan cukup lengkap hanya perlu ditingkatkan lagi dari segi rasanya.,2015-08-24
3229,Agoda,Hotel Santika Depok,"ruang kurang besar, ranjang terlalu kecil","Ruang kurang besar, ranjang terlalu kecil",2015-07-10
3230,Agoda,Hotel Santika Depok,cukup baik untuk hotel sekelas bintang-3,cukup baik untuk hotel sekelas bintang-3,2015-07-04
3231,Agoda,Hotel Santika Depok,saya menginap karena lokasi dekat dengan ui depok. cukup nyaman dan bersih. dekat dengan mal sehingga mudah mencari makanan.,Saya menginap karena lokasi dekat dg UI Depok. Cukup nyaman dan bersih. Dekat dgn mal sehingga mudah mencari makanan.,2015-06-08
3232,Agoda,Hotel Santika Depok,"menyenangkan. tapi kalau boleh memberi saran, tampaknya kamar tidak terlalu kedap suara sehingga suara penginap mudah terdengar ke luar kamar dan suara percakapan di lorong yang agak keras terdengar jelas di dalam kamar.","Menyenangkan. Tapi kalau boleh memberi saran, tampaknya kamar tidak terlalu kedap suara sehingga suara penginap mudah terdengar ke luar kamar dan suara percakapan di lorong yang agak keras terdengar jelas di dalam kamar.",2015-05-13
3233,Agoda,Hotel Santika Depok,menyenangkan tapi kurang nyaman karena kegaduhan kamar selantai,Menyenangkan tapi kurang nyaman karena kegaduhan kamar selantai,2015-04-26
3234,Agoda,Hotel Santika Depok,saya memilih santika karena lokasinya satu komplek dengan mall jadi tidak khawatir kesusahan cari makan (meski mall nya kecil). sarapannya enak dengan banyak pilihan menu bertema dan setiap hari ganti (nasi megono nya lumayan). tapi welcome fruitnya ada yang busuk.,Saya memilih santika karena lokasinya satu komplek dengan mall jadi tidak khawatir kesusahan cari makan (meski mall nya kecil).. Sarapannya enak dengan banyak pilihan menu bertema dan setiap hari ganti (nasi megono nya lumayan).. Tapi welcome fruitnya ada yg busuk..,2015-04-20
3235,Agoda,Hotel Santika Depok,"saya dan istri terpaksa tidur terpisah di double bed krd ketika reservasi tidak tersedia pilihan untuk single atau double. walaupun namanya santika, namun jangan berharap seperti santika jakarta atau bandung, lebih mendekati amaris karena hotel yang sempit dan tidak berkarpet. gedung parkirnya belum jadi dan sulit untuk parkir disitu karena sempit sekali","saya dan istri terpaksa tidur terpisah di double bed krd ketika reservasi tidak tersedia pilihan utk single atau double. Walaupun namanya santika, namun jangan berharap seperti santika jakarta atau bandung, lebih mendekati amaris krn hotel yg sempit dan tidak berkarpet. Gedung parkirnya belum jadi dan sulit utk parkir disitu krn sempit sekali",2015-04-16
3236,Agoda,Hotel Santika Depok,sangat strategis untuk perjalanan bisnis di sekitar depok,Sangat strategis untuk perjalanan bisnis di sekitar depok,2015-03-13
3237,Agoda,Hotel Santika Depok,"bersih, murah, langsung dekat dengan mal, pemandangan kota depok baik.","bersih, murah, langsung dekat dengan mal, pemandangan kota depok ok.",2015-01-15
3238,Agoda,Hotel Santika Depok,"baik, murah, lokasi bagus.","ok, murah, lokasi bagus.",2015-01-15
3239,Agoda,Hotel Santika Depok,"nyaman, staf baik, harga baik","nyaman, staff oke, harga oke",2015-01-09
3240,Agoda,Hotel Santika Depok,"tempat yang lumayan nyaman untuk beristirahat, ada tempat fitness dan berenang, berada di lantai paling atas apartemen jadi mendapatkan view kota dan gunung salak yang bagus, akses ke depok mall, free wi-fi di dalam kamar, mudah menjangkau transportasi umum (angkot, kereta api, bus), berada di pusat kota depok jalan margonda.","tempat yang lumayan nyaman untuk beristirahat, ada tempat fitness dan berenang, berada di lantai paling atas apartemen jadi mendapatkan view kota dan gunung salak yang bagus, akses ke depok mall, free wifi di dalam kamar, mudah menjangkau transportasi umum (angkot, kereta api, bus), berada di pusat kota depok jalan margonda.",2015-01-04
3241,Agoda,Hotel Santika Depok,"secara umum hotel ini lumayan, hanya perlu sentuhan personal yang membuat pelanggan ingin kembali. pelayanan di front office standar, hanya saja kebijakan untuk deposit sebesar 300rb membuat saya tidak nyaman. saya pikir deposit untuk mini bar, tapi ternyata di kamar tidak ada mini bar. jadi untuk keperluan apa? interior kamar standar, bersih tapi tidak ada dekor menarik yang bisa membuat kamar lebih nyaman. pelayanan kamar agak terlalu lama. wi-fi bagus dan cepat. view luar kamar bagus langsung ke gunung salak. fasilitas kolam renang cukup baik walau tidak besar.","Secara umum hotel ini lumayan, hanya perlu sentuhan personal yang membuat pelanggan ingin kembali. Pelayanan di front office standar, hanya saja kebijakan untuk deposit sebesar 300rb membuat saya tidak nyaman. Saya pikir deposit untuk mini bar, tapi ternyata di kamar tidak ada mini bar. Jadi untuk keperluan apa? Interior kamar standar, bersih tapi tidak ada dekor menarik yang bisa membuat kamar lebih nyaman. Pelayanan kamar agak terlalu lama. Wifi bagus dan cepat. View luar kamar bagus langsung ke gunung Salak. Fasilitas kolam renang cukup baik walau tidak besar.",2014-12-29
3242,Agoda,Hotel Santika Depok,dengan memesan melalui agoda,dengan memesan melalui Agoda,2014-12-05
3243,Agoda,Hotel Santika Depok,kamar eksekutif di lantai 25 terkena imbas hujan deras sehingga ubinnya basah. tidak ada penawaran pindah kamar malam itu. kartu kamar (kunci) berubah setting sehingga harus turun ke resepsionis untuk di-setting ulang. kami hanya mendapatkan senyum maaf and off we go. pembayaran melalui agoda tidak diberi tanda terima sehingga sulit mengurus penggantian kantor.,Kamar Eksekutif di lantai 25 terkena imbas hujan deras sehingga ubinnya basah. Tidak ada penawaran pindah kamar malam itu. Kartu kamar (kunci) berubah setting sehingga harus turun ke resepsionis untuk di-setting ulang. Kami hanya mendapatkan senyum maaf and off we go... Pembayaran melalui Agoda tidak diberi tanda terima sehingga sulit mengurus penggantian kantor.,2014-11-24
3244,Agoda,Hotel Santika Depok,"dekat dengan rumah, dibawahnya mal bisa belanja puas","dekat dengan rumah, dibawahnya mal bisa belanja puas",2014-11-10
3245,Agoda,Hotel Santika Depok,"saya merasa nyaman, hanya kalau ada kereta api atau tamu yang berisik, suara sangat kedengaran di kamar, hal ini sudah saya sampaikan ke staf hotel, moga-2 ada perbaikan ke depan. salah satu hotel yang terbaik di depok, lain kali akan menginap disini lagi, trims.","saya merasa nyaman, hanya kalau ada kereta api atau tamu yg berisik, suara sangat kedengaran di kamar, hal ini sudah saya sampaikan ke staff hotel, moga-2 ada perbaikan ke depan. Salah satu hotel yang terbaik di depok, lain kali akan menginap disini lagi, trims.",2014-11-05
3246,Agoda,Hotel Santika Depok,cukup memuaskan walaupun sedikit takut karena posisi kamar yang tinggi sekali dari ground; lt 26. posisi hotel yang berdekatan dengan pembangunan apartment/gdung lain jd sedikit berisik saat pagi-siang hari.,Cukup memuaskan walaupun sedikit takut krn posisi kamar yang tinggi sekali dari ground; lt 26. Posisi hotel yg berdekatan dg pembangunan apartment/gdung lain jd sedikit berisik saat pagi-siang hari.,2014-10-07
3247,Agoda,Hotel Santika Depok,"bagi yang hendak menginap sebaiknya menghindari kamar 2639 dan sebarisnya kamar berada persis dibelakang lorong lift sehingga bunyi mesin lift akan mengganggu istirahat anda sepanjang malam, bunyi mesin dan pintu lift akan jelas terdengar bising setiap kali lift beroperasi","Bagi yang hendak menginap sebaiknya menghindari kamar 2639 dan sebarisnya Kamar berada persis dibelakang lorong lift sehingga bunyi mesin lift akan mengganggu istirahat anda sepanjang malam, bunyi mesin dan pintu lift akan jelas terdengar bising setiap kali lift beroperasi",2014-09-25
3248,Agoda,Hotel Santika Depok,untuk berlibur dengan keluarga,untuk berlibur dengan keluarga,2014-09-23
3249,Agoda,Hotel Santika Depok,booking lewat agoda.,Booking lewat agoda.,2014-09-18
3250,Agoda,Hotel Santika Depok,"booking untuk pasangan honeymoon, petugas front office sangat membantu sekali, tidak sukar untuk memesan singel bed","booking untuk pasangan honeymoon, petugas front office sangat membantu sekali, tidak sukar untuk memesan singel bed",2014-09-10
3251,Agoda,Hotel Santika Depok,saran: bunyi suara dari tower paling atas bagian hotel (tower iklan) sangat mengganggu,Saran : Bunyi suara dari tower paling atas bagian hotel (tower iklan) sangat mengganggu,2014-08-25
3252,Agoda,Hotel Santika Depok,sangat menyenangkan karena dekat dengan mall sayangnya untuk kolam renang nya hanya khusus dewasa tidak ada kolam khusus anak2,sangat menyenangkan karena dekat dengan mall sayangnya untuk kolam renang nya hanya khusus dewasa tidak ada kolam khusus anak2,2014-08-14
3253,Agoda,Hotel Santika Depok,nyaman dan menyenangkan lokasi mudah di tempuh dan dekat dari tempat tujuan saya,Nyaman dan menyenangkan Lokasi mudah di tempuh dan dekat dari tempat tujuan saya,2014-07-18
3254,Agoda,Hotel Santika Depok,"sedikit saran: saluran air pada kamar mandi yang terlalu lama turun, sehingga membuat kamar mandi tergenang","sedikit saran : saluran air pada kamar mandi yg terlalu lama turun, sehingga membuat kamar mandi tergenang",2014-07-18
3255,Agoda,Hotel Santika Depok,"inti kota depok, nyaman, bersih, kalau harga kamar deluxe nya agak kecil tidak sebanding dengan harga tapi kalau kamar executive harus di coba.","Inti kota depok, nyaman, bersih, kalo harga kamar deluxe nya agak kecil tidak sebanding dengan harga tapi kalo kamar executive harus di coba....",2014-07-12
3256,Agoda,Hotel Santika Depok,"overall kamar dan pelayanannya lumayan bagus lah ya. standar pelayanan grup santika. penggunaan roomcard rfid untuk penggunaan lift disatu sisi menjaga privasi dan kenyamanan tamu, di sisi lain jika ada tamu rombongan yang nginap beda lantai jadi agak susah untuk saling berkunjung kamar. area hotel yang berada di antara pusat belanja dan pasar tradisional membuat suasana kurang nyaman, area parkir sangat sempit dan terbatas, jalan raya juga sering macet. tapi untuk ukuran depok, ya belum ada yang lebih bagus dari hotel santika depok.","overall kamar dan pelayanannya lumayan bagus lah yaaa...standar pelayanan grup santika...penggunaan roomcard rfid untuk penggunaan lift disatu sisi menjaga privasi dan kenyamanan tamu, di sisi lain jika ada tamu rombongan yang nginap beda lantai jadi agak susah untuk saling berkunjung kamar. Area hotel yang berada di antara pusat belanja dan pasar tradisional membuat suasana kurang nyaman, area parkir sangat sempit dan terbatas, jalan raya juga sering macet. Tapi untuk ukuran Depok, ya belum ada yang lebih bagus dari Hotel Santika Depok.",2014-06-23
3257,Agoda,Hotel Santika Depok,"berjalan sesuai rencana, cek in dan cek out yang mudah","Berjalan sesuai rencana, cek in dan cek out yang mudah",2014-06-18
3258,Agoda,Hotel Santika Depok,penginapan yang bagus didaerah depok,Penginapan yang bagus didaerah depok,2014-06-10
3259,Agoda,Hotel Santika Depok,bagus nyaman bersih dekat dengan pusat kota dan moda tranportasi,Bagus nyaman bersih dekat dengan pusat kota dan moda tranportasi,2014-06-06
3260,Agoda,Hotel Santika Depok,menyenangkan nyaman aman dekat pusat kota dekat tempat transportasi,Menyenangkan nyaman aman dekat pusat kota dekat tempat transportasi,2014-06-06
3261,Agoda,Hotel Santika Depok,cukup bagus untuk bisnis hotel,cukup bagus untuk bisnis hotel,2014-06-01
3262,Agoda,Hotel Santika Depok,pemesanan online melalui agora.,Booking on line by agora.,2014-04-29
3263,Agoda,Hotel Santika Depok,"ini adalah kunjungan saya yang kedua, saya rasakan sangat puas. namun ada satu kendala apabila telah booking dengan agoda, room type tidak bisa di upgrade. saat itu saya memang memberikan note meminta double bed, namun kamar tidak tersedia dengan bed tersebut, yang ada hanya twin. tetapi di type lainnya dengan harga berbeda terdapat double bed, saya menawarkan untuk menambah cash dengan berpindah typenya dengan yang lebib mahal namun tidak bisa. jadi terpaksa, saya dengan istri menginap di kamar dengan twin bed. but, . smuanya baik.","Ini adalah kunjungan saya yang kedua, saya rasakan sangat puas. Namun ada satu kendala apabila telah booking dengan agoda, room type tidak bisa di upgrade. Saat itu saya memang memberikan note meminta double bed, namun kamar tidak tersedia dengan bed tersebut, yg ada hanya twin. Tetapi di type lainnya dengan harga berbeda terdapat double bed, saya menawarkan untuk menambah cash dengan berpindah typenya dengan yang lebib mahal namun tidak bisa. Jadi terpaksa,saya dengan istri menginap di kamar dengan twin bed. But,..smuanya ok.",2014-04-16
3264,Agoda,Hotel Santika Depok,dekat mal keramaian bersih,dekat mal keramaian bersih,2014-04-05
3265,Agoda,Hotel Santika Depok,"hotel santika lokasinya strategis, relatif tidak macet di kawasan depok, dan yang paling penting dekat dengan mall sehingga untuk cari makan mudah.","Hotel Santika lokasinya strategis, relatif tidak macet di kawasan Depok, dan yang paling penting dekat dengan mall sehingga untuk cari makan mudah.",2014-03-25
3266,Agoda,Hotel Santika Depok,"yang paling berkesan adalah saya mendapatkan kamar sesuai request saya, di lantai tertinggi di hotel ini yaitu di lantai 27, sehingga saya bisa menikmati pemandangan kota yang indah","Yang paling berkesan adalah saya mendapatkan kamar sesuai request saya, di lantai tertinggi di hotel ini yaitu di lantai 27, sehingga saya bisa menikmati pemandangan kota yang indah",2014-02-25
3267,Agoda,Hotel Santika Depok,"hotel ini sangat mendukung untuk lancar suksesnya acara kami, sangat dekat, tepat sekali pilihan kami sekeluarga, karena lalulintas yang sangat padat (crowded)tdk terlalu jauh dengan lokasi acara di kampus ui depok","Hotel ini sangat mendukung utk lancar & suksesnya acara kami, sangat dekat,tepat sekali pilihan kami sekeluarga,karena lalulintas yg sangat padat (crowded)tdk terlalu jauh dgn lokasi acara di kampus UI Depok",2014-02-17
3268,Agoda,Hotel Santika Depok,"kamar nya bersih tapi bau karpet nya sangat menganggu, sangat busuk dan berbau, sangat merusak istirahat saya selama berada di dalam kamar, parkir yang sempit dan sedikit, signal d hotel sangat buruk.","Kamar nya bersih tapi bau karpet nya sangat menganggu , sangat busuk dan berbau, sangat merusak istirahat saya selama berada di dalam kamar, parkir yang sempit dan sedikit, signal d hotel sangat buruk.",2014-02-11
3269,Agoda,Hotel Santika Depok,"saat kami menginap di hotel ini, kami mendapatkan pengalaman terbaik. staffnya ramah, kebersihan terjaga dan makanannya enak.","Saat kami menginap di Hotel ini, kami mendapatkan pengalaman terbaik. Staffnya ramah, kebersihan terjaga dan makanannya enak.",2014-01-07
3270,Agoda,Hotel Santika Depok,"kami menginap di santika depok tgl 30 nov karena pada esok paginya pukul 7 istri saya harus ikut tes pasca sarjana di ui. dari segi kamar baik, sarapan baik, namun ada beberapa point negatif sbb: 1. resepsionis, untuk hotel sekelas santika sayang sekali resepsionis mempunyai attitude yang buruk. pada saat check-in sekitar jam 13. 30 istri saya dibantu oleh seorang resepsionis pria yang dia lupa namanya. istri saya sempat bertanya ""apakah ktp saya harus dititipkan sampai check-out"" (karena ktp tersebut diperlukan untuk verifikasi ujian esok paginya) yang kemudian dijawab dengan kurang sopan ""yang dititipin itu di hotel melati mba"". pada awalnya istri tidak terlalu memikirkan kata-kata tersebut, namun setelah didiskusikan dengan saya hal itu sangat menyinggung kami. entah maksudnya apa dari perkataan resepsionis tersebut dan sangat disayangkan hotel sekelas santika mempunyai resepsionis seperti itu yang merupakan awal penilaian tamu kepada hotel. 2. email dan telepon, sebaiknya anda tidak usah mengharapkan balasan konfirmasi melalui email karena sudah 2x istri saya kirim email untuk konfirmasi kamar sehingga ada miskomunikasi pd saat check in, begitu juga melalui telpon anda harus sabar untuk dapat respon. selebihnya kamar baik dan breakfast lumayan.","Kami menginap di Santika Depok tgl 30 Nov karena pada esok paginya pukul 7 istri saya harus ikut tes pasca sarjana di UI. Dari segi kamar oke, sarapan oke, namun ada beberapa point negatif sbb: 1. Resepsionis, untuk hotel sekelas santika sayang sekali resepsionis mempunyai attitude yang buruk. Pada saat check-in sekitar jam 13.30 istri saya dibantu oleh seorang resepsionis pria yang dia lupa namanya. Istri saya sempat bertanya ""apakah KTP saya harus dititipkan sampai check-out"" (karena KTP tersebut diperlukan untuk verifikasi ujian esok paginya) yang kemudian dijawab dengan kurang sopan ""yang dititipin itu di hotel melati mba"". Pada awalnya istri tidak terlalu memikirkan kata-kata tersebut, namun setelah didiskusikan dengan saya hal itu sangat menyinggung kami. Entah maksudnya apa dari perkataan resepsionis tersebut dan sangat disayangkan hotel sekelas santika mempunyai resepsionis seperti itu yg merupakan awal penilaian tamu kepada hotel. 2. Email dan Telepon, sebaiknya anda tidak usah mengharapkan balasan konfirmasi melalui email karena sudah 2x istri saya kirim email untuk konfirmasi kamar sehingga ada miskomunikasi pd saat check in, begitu juga melalui telpon anda harus sabar untuk dapat respon. Selebihnya kamar oke dan breakfast lumayan.",2013-12-15
3271,Agoda,Hotel Santika Depok,"menginap di hotel santika depok merupakan hal yang luar biasa. saya ada acara di kampus ui depok dan memutuskan untuk menginap di hotel santika depok. stafnya ramah dan cekatan. semua pelayanan di sini cepat. yang paling mengasikkan adalah adanya fasilitas internet yang super cepat, jadi buka email atopun membuka jejaring sosial dari gadget adalah hal yang mudah dilakukan, gratis lagi. untuk cari makan atopun berbelanja tidak perlu khawatir karena lokasinya dekat dengan pusat perbelanjaan. cuma lokasi di peta sedikit salah.","Menginap di Hotel Santika Depok merupakan hal yang luar biasa. Saya ada acara di Kampus UI Depok dan memutuskan untuk menginap di Hotel Santika Depok. Stafnya ramah dan cekatan. Semua pelayanan di sini cepat. Yang paling mengasikkan adalah adanya fasilitas internet yang super cepat, jadi buka email atopun membuka jejaring sosial dari gadget adalah hal yang mudah dilakukan, gratis lagi. Untuk cari makan atopun berbelanja tidak perlu khawatir karena lokasinya dekat dengan pusat perbelanjaan. Cuma lokasi di peta sedikit salah.",2013-12-11
3272,Agoda,Hotel Santika Depok,proses check in lama saya menunggu hampir 20 menit hanya untuk kamar. resepsionis yang menghandle saya sibuk dengan urusannya sendiri dan saya di oper ke orang lain tanpa permintaan maaf. kamar kecil untuk ukuran hotel santika. mungkin lebih cocok untuk hotel amaris tipe kamar ini. kolam renang air nya dingin sehingga saya malas untuk berenang. padahal tujuan saya menginap di situ untuk berenang. breakfastnya enak dan staf hotel yang ramah membuat saya tidak kecewa menginap di santika.,Proses check in lama saya menunggu hampir 20 menit hanya untuk kamar.resepsionis yg menghandle saya sibuk dgn urusannya sendiri dan saya di oper ke org lain tanpa permintaan maaf. Kamar kecil untuk ukuran hotel santika. mungkin lebih cocok untuk hotel amaris tipe kamar ini. Kolam renang air nya dingin sehingga saya malas untuk berenang. Padahal tujuan saya menginap di situ untuk berenang. Breakfastnya enak dan staff hotel yg ramah membuat saya tidak kecewa menginap di santika.,2013-11-20
3273,Agoda,Hotel Santika Depok,"hotel yang bagus, pelayanan prima, staf sopan dari sekretaris hingga resepsionis, kamar bersih, dan sarapannya enak dan nikmat.",فندق ممتاز وخدمات ممتازه واستقال ببشاشه من السكرتيه الى الرسبشن والغرف نظيفه والافطار مالذ وطاب,2025-11-27
3274,Agoda,Hotel Santika Depok,"sejujurnya, saya menikmati hotel ini. semua yang diinginkan tamu ada di sana",بصراحه استمتعه بهذا الفندق جميعامايريده النازل موجود,2024-05-13
3275,Agoda,Hotel Santika Depok,"hotel ini sangat bagus, berdekatan dengan mal kecil dan indah. stafnya sangat hormat, tetapi ini jauh dari tempat yang disukai orang arab",الفندق ممتاز ملاصق لمول صغير وجميل الموظفين جدا محترمين ولكنه بعيد عن الامكان اللي يفضلها العرب,2024-01-23
3276,Agoda,Hotel Santika Depok,saya menyukai semuanya,Все понравилось,2025-06-25
3277,Agoda,Hotel Santika Depok,"hotel ini sedikit mengecewakan saya. ada bau yang terus-menerus di kamar dari saluran pembuangan di kamar mandi. untuk menghilangkan baunya, saya harus tetap memakai tudung. mungkin saya kurang beruntung dengan nomor tersebut. saya tidak repot-repot mengganti kamar karena saya hanya menginap selama 2 malam. sisi positifnya, perlu diperhatikan sarapan prasmanan yang enak.",Этот отель слегка разочаровал меня. В номере из канализации в ванной комнате постоянно воняло. Чтобы как то устранить запах приходилось держать вытяжку включенной. Возможно мне не повезло с номером. Не стал заморачиваться с заменой номера так как останавливался всего на 2 ночи. Из плюсов стоит отметить хороший завтрак со шведским столом.,2013-11-25
3278,Agoda,Hotel Santika Depok,lumayan karena akses ke mall,Lumayan krn akses ke Mall,2021-05-16
3279,Agoda,Hotel Santika Depok,cuma parkir tidak enak dan kolam renang kurang enak,Cuma parkir ga enak dan kolam renang kurang enak,2023-04-08
3280,Agoda,Hotel Santika Depok,pelayanan dan fasilitas nya nyaman dan bagus,pelayanan dan fasilitas nya nyaman dan bagus,2021-01-05
3281,Agoda,Hotel Santika Depok,"整體來說相當不錯, 房間床舖舒適乾淨, 服務人員態度好。不穩。",整體來說相當不錯，房間床舖舒適乾淨，服務人員態度好。 缺點是房間隔音較差，外面的吵鬧聲與敲打聲容易傳入房內。此外無線網路不穩。,2015-05-12
3282,Agoda,Hotel Santika Depok,"lokasi bagus di belakang d mall dan 15 menit berjalan kaki ke stasiun kereta. staf hebat dan bermanfaat. satu-satunya ketidaknyamanan adalah gymn yang merupakan ruang sosial di depan lift di lantai 5, dan akan sangat membantu jika pihak manajemen dapat memasang kipas angin untuk membantu ventilasi.","Nice location behind D Mall and 15 min walk to the train station. Great staff and helpful. The only inconvenience is the gymn which is a social space in front of an elevator on 5th floor , and would be very helpful if the management can install a Fan to help ventilation.",2026-04-15
3283,Agoda,Hotel Santika Depok,"kamar bersih, makanan enak dan staf ramah","Kamar bersih, makanan enak dan staff ramah",2022-12-27
3284,Agoda,Hotel Santika Depok,berlokasi strategis. aman.,Conveniently located. Safe.,2023-06-22
3285,Agoda,Hotel Santika Depok,sangat bersih. kolam renang yang bagus. lokasi nyaman terhubung ke mal dengan layanan. termasuk sarapan prasmanan yang luar biasa.,Very clean. Nice pool. Convenient location connected to mall with services. Outstanding breakfast buffet included.,2023-06-12
3286,Agoda,Hotel Santika Depok,"bagus, untuk ukuran kamar nya kecil seperti apartemen, so far bersih dan air kolam renang nya dingin banget","Bagus, untuk ukuran kamar nya kecil seperti apartemen, so far bersih dan air kolam renang nya dingin banget",2023-11-26
3287,Agoda,Hotel Santika Depok,"overall baik menu sarapan banyak pilihan dan rasanya enak semua saran sedikit untuk toilet di kamar, lubang air agak bau ya. mungkin dikasih kamper agar wangi?","Overall oke Menu sarapan banyak pilihan dan rasanya enak semua Saran sedikit untuk toilet di kamar, lubang air agak bau ya. Mungkin dikasih kamper agar wangi?",2023-11-23
3288,Agoda,Hotel Santika Depok,"biasa saja, tapi sofa di kamar kotor.","Its just ok, but the sofa in the room is dirty..",2023-10-29
3289,Agoda,Hotel Santika Depok,check in masuk kamar harus bolak balik ke resepsionis karena kamar tidak langsung terbuka walaupin 5x kartu di chop. kamar lt 26 dengan resepsionis lt3 tentunya mengesalkan,Check in masuk kamar harus bolak balik ke Resepsionis karena Kamar tidak langsung terbuka walaupin 5x kartu di chop. Kamar lt 26 dengan Resepsionis lt3 tentunya mengesalkan,2023-10-25
3290,Agoda,Hotel Santika Depok,"beberapa kali stay disini dengan type kamar yang berbeda, baru kali ini type superior terasa tidak nyaman. shower tidak berfungsi maksimal dan airnya tidak deras. penutup wastafel rusak menyebabkan mampet. flushing toilet rusak dan copot. air conditioner tidak begitu dingin. toilet agak bau.","Beberapa kali stay disini dengan type kamar yg berbeda, baru kali ini type superior terasa tidak nyaman. Shower tdk berfungsi maksimal dan airnya tdk deras. Penutup wastafel rusak menyebabkan mampet. Flushing toilet rusak dan copot. AC tdk begitu dingin. Toilet agak bau.",2023-09-20
3291,Agoda,Hotel Santika Depok,makananya lumayan variasinya juga lumayan,makananya lumayan variasinya jg lumayan,2022-10-05
3292,Agoda,Hotel Santika Depok,"barang ramah, bersih banget, pelayanan makanan enak enak","Friendly stuff, very clean, nice food service good 👍 👌 😀",2023-07-23
3293,Agoda,Hotel Santika Depok,semuanya yang terbaik,Everything The best,2023-07-21
3294,Agoda,Hotel Santika Depok,"mereka memiliki keramahan yang baik, semua staf sangat rendah hati dan hangat, terutama pak cucu sebagai salah satu staf restoran, layanan pelanggan yang baik tahu bagaimana memperlakukan tamu dengan baik. kami menyarankan anda untuk tinggal di sini.","I really enjoy to stay in. They have a good hospitality, all staff very humble and warm, especially pak Cucu as one of the restaurants staff, good customer service knows how to treat guests well. We recommend you to stay here.",2023-07-13
3295,Agoda,Hotel Santika Tasikmalaya,"staf yang ramah mulai dari lobby, reception, security dan staf restoran, ragam menu yv varian lumayan banyak, tiap hari selalu ada menu baru kebersihan baik bangat","Staf yg ramah mulai dari lobby, reception, security dan staf restoran, Ragam menu yv varian lumayan banyak, tiap hari selalu ada menu baru Kebersihan ok bangat",2026-03-21
3296,Agoda,Hotel Santika Tasikmalaya,"hotel terbaik di kota ini, menawarkan lokasi yang sangat strategis. dengan segala fasilitas. juga menyediakan makan sahur ketika bepergian di bulan ramadhan","Hotel terbaik di kota ini, menawarkan lokasi yang sangat strategis. Dengan segala fasilitas. Juga menyediakan makan sahur ketika bepergian di bulan Ramadhan",2025-09-26
3297,Agoda,Hotel Santika Tasikmalaya,"kamar bersih, nyaman, pelayanan memuaskan. datang bawa anak tanpa suami karena suami sedang ada urusan dulu. alhamdulillah di sambut dengan baik, dilayani dengan baik. datang langsung di kasih minuman. tidak menunggu lama akhirnya kamar sudah ready. kolam renang bersih, playground bersih dan aman. makanan banyak variant nya, dan enak. untuk lokasi strategis sekali. kemana-mana enak jalan kaki. insyaallah jika ke tasik akan balik kembali ke santika. terimakasih banyak hotel santika","Kamar bersih, nyaman, pelayanan memuaskan. Datang bawa anak tanpa suami karena suami sedang ada urusan dulu. Alhamdulillah di sambut dengan baik, dilayani dengan baik. Datang langsung di kasih minuman. Tidak menunggu lama akhirnya kamar sudah ready. Kolam renang bersih, playground bersih dan aman. makanan banyak variant nya, dan enak. Untuk lokasi strategis sekali. kemana-mana enak jalan kaki. Insyaallah jika ke tasik akan balik kembali ke santika. Terimakasih banyak hotel santika",2024-07-29
3298,Agoda,Hotel Santika Tasikmalaya,"lokasinya bagus, stafnya ramah, dan makanannya enak. namun, jika anda tinggal dalam waktu lama, makanannya mungkin terasa sedikit monoton. dan gym dan kolam renangnya agak mengecewakan dibandingkan hotel lain. tapi secara keseluruhan itu bagus. sangat direkomendasikan.",위치도 좋고 직원들도 친절하고 음식도 맛있다. 하지만 장기간 머물면 식사가 조금 단조롭다고 느낄수 있다. 그리고 .Gym과 수영장은 다른 호텔과 비교했을때 다소 아쉬운 부분이 있다. 그렇지만 전반적으로 훌륭하다. 적극 추천.,2025-11-21
